proj,neuron,rank,subcomponent,weight,abs_weight
up_proj,14013,10,13161,-0.06505,0.06505
up_proj,14013,11,12433,-0.06388,0.06388
up_proj,14013,12,13008,0.06216,0.06216
up_proj,14013,13,18863,0.0588,0.0588
up_proj,14013,14,14601,0.05681,0.05681
up_proj,14013,15,1025,-0.04318,0.04318
up_proj,14013,16,2810,-0.03319,0.03319
up_proj,14013,17,7130,0.03306,0.03306
up_proj,14013,18,23477,0.03137,0.03137
up_proj,14013,19,10619,0.0312,0.0312
up_proj,14013,20,16957,-0.0311,0.0311
up_proj,14013,21,19956,-0.03107,0.03107
up_proj,14013,22,10133,0.02999,0.02999
up_proj,14013,23,14350,-0.02939,0.02939
up_proj,14013,24,16312,0.0288,0.0288
up_proj,14013,25,7173,-0.02791,0.02791
up_proj,14013,26,11788,0.02779,0.02779
up_proj,14013,27,1246,0.02701,0.02701
up_proj,14013,28,21370,-0.02676,0.02676
up_proj,14013,29,9203,0.02674,0.02674
up_proj,14013,30,5622,0.02491,0.02491
up_proj,14013,31,13034,-0.02424,0.02424
up_proj,14013,32,21998,-0.02417,0.02417
up_proj,14013,33,9981,-0.02414,0.02414
up_proj,14013,34,14910,0.02382,0.02382
up_proj,14013,35,10938,0.02228,0.02228
up_proj,14013,36,10854,-0.02115,0.02115
up_proj,14013,37,16589,-0.02065,0.02065
up_proj,14013,38,17660,0.02014,0.02014
up_proj,14013,39,6314,0.01923,0.01923
up_proj,14013,40,906,0.01888,0.01888
up_proj,14013,41,14462,0.01884,0.01884
up_proj,14013,42,12358,0.01843,0.01843
up_proj,14013,43,24323,-0.01842,0.01842
up_proj,14013,44,2579,0.01842,0.01842
up_proj,14013,45,19620,0.01842,0.01842
up_proj,14013,46,23227,0.01835,0.01835
up_proj,14013,47,7744,0.0183,0.0183
up_proj,14013,48,19640,0.01827,0.01827
up_proj,14013,49,2675,-0.01794,0.01794
up_proj,14013,50,11515,0.01775,0.01775
up_proj,13662,1,3608,-0.11269,0.11269
up_proj,13662,2,19800,-0.1108,0.1108
up_proj,13662,3,3999,-0.09675,0.09675
up_proj,13662,4,3194,0.09597,0.09597
up_proj,13662,5,19018,0.08716,0.08716
up_proj,13662,6,20372,-0.08694,0.08694
up_proj,13662,7,943,0.06937,0.06937
up_proj,13662,8,12572,0.04596,0.04596
up_proj,13662,9,9864,-0.04585,0.04585
up_proj,13662,10,12294,-0.04499,0.04499
up_proj,13662,11,22628,0.03949,0.03949
up_proj,13662,12,14029,0.03937,0.03937
up_proj,13662,13,108,-0.03543,0.03543
up_proj,13662,14,18772,0.0339,0.0339
up_proj,13662,15,12984,0.0336,0.0336
up_proj,13662,16,10394,-0.03007,0.03007
up_proj,13662,17,3905,-0.02902,0.02902
up_proj,13662,18,4068,0.02826,0.02826
up_proj,13662,19,4315,0.0268,0.0268
up_proj,13662,20,3012,0.02467,0.02467
up_proj,13662,21,5922,-0.02389,0.02389
up_proj,13662,22,11685,0.02346,0.02346
up_proj,13662,23,11031,0.02301,0.02301
up_proj,13662,24,5203,0.02169,0.02169
up_proj,13662,25,12675,0.02164,0.02164
up_proj,13662,26,3477,-0.02163,0.02163
up_proj,13662,27,15770,-0.02114,0.02114
up_proj,13662,28,22232,-0.02091,0.02091
up_proj,13662,29,19089,0.02087,0.02087
up_proj,13662,30,16496,-0.02069,0.02069
up_proj,13662,31,5237,-0.02059,0.02059
up_proj,13662,32,1425,-0.02026,0.02026
up_proj,13662,33,17895,0.02021,0.02021
up_proj,13662,34,6042,0.02017,0.02017
up_proj,13662,35,12311,-0.02007,0.02007
up_proj,13662,36,20426,-0.01995,0.01995
up_proj,13662,37,22062,-0.01992,0.01992
up_proj,13662,38,9806,-0.01974,0.01974
up_proj,13662,39,15926,-0.01972,0.01972
up_proj,13662,40,14767,0.01954,0.01954
up_proj,13662,41,18570,-0.01948,0.01948
up_proj,13662,42,17861,0.01936,0.01936
up_proj,13662,43,11524,-0.01934,0.01934
up_proj,13662,44,16972,-0.0193,0.0193
up_proj,13662,45,17256,0.01914,0.01914
up_proj,13662,46,13702,0.01913,0.01913
up_proj,13662,47,9163,0.01888,0.01888
up_proj,13662,48,536,-0.0188,0.0188
up_proj,13662,49,10168,0.01876,0.01876
up_proj,13662,50,16104,0.01857,0.01857
up_proj,6230,1,10394,-0.03454,0.03454
up_proj,6230,2,2810,-0.03023,0.03023
up_proj,6230,3,18415,0.02361,0.02361
up_proj,6230,4,1807,0.02244,0.02244
up_proj,6230,5,20606,0.02235,0.02235
up_proj,6230,6,4268,0.02097,0.02097
up_proj,6230,7,9163,-0.02061,0.02061
up_proj,6230,8,943,-0.01985,0.01985
up_proj,6230,9,19199,0.01926,0.01926
up_proj,6230,10,5922,0.0192,0.0192
up_proj,6230,11,16444,-0.01892,0.01892
up_proj,6230,12,2584,0.01892,0.01892
up_proj,6230,13,9169,-0.01861,0.01861
up_proj,6230,14,9806,0.01854,0.01854
up_proj,6230,15,15183,-0.0184,0.0184
up_proj,6230,16,5203,0.018,0.018
up_proj,6230,17,707,0.01796,0.01796
up_proj,6230,18,23335,0.01791,0.01791
up_proj,6230,19,19921,-0.01791,0.01791
up_proj,6230,20,20372,-0.0179,0.0179
up_proj,6230,21,14769,-0.01732,0.01732
up_proj,6230,22,19956,-0.01721,0.01721
up_proj,6230,23,19018,0.01678,0.01678
up_proj,6230,24,7281,-0.01675,0.01675
up_proj,6230,25,13494,0.01635,0.01635
up_proj,6230,26,1711,-0.01629,0.01629
up_proj,6230,27,6530,-0.01613,0.01613
up_proj,6230,28,24086,-0.01592,0.01592
up_proj,6230,29,5237,0.01577,0.01577
up_proj,6230,30,19889,0.01572,0.01572
up_proj,6230,31,3194,0.01565,0.01565
up_proj,6230,32,11127,-0.01561,0.01561
up_proj,6230,33,22169,0.01526,0.01526
up_proj,6230,34,7976,-0.01514,0.01514
up_proj,6230,35,3012,0.01495,0.01495
up_proj,6230,36,4315,0.0149,0.0149
up_proj,6230,37,3671,0.01464,0.01464
up_proj,6230,38,19998,-0.01454,0.01454
up_proj,6230,39,7195,-0.01442,0.01442
up_proj,6230,40,3999,-0.01441,0.01441
up_proj,6230,41,4068,0.01428,0.01428
up_proj,6230,42,12617,0.01407,0.01407
up_proj,6230,43,7072,0.01382,0.01382
up_proj,6230,44,8656,-0.01364,0.01364
up_proj,6230,45,7142,0.01358,0.01358
up_proj,6230,46,18356,-0.01356,0.01356
up_proj,6230,47,2075,-0.01328,0.01328
up_proj,6230,48,3477,0.01298,0.01298
up_proj,6230,49,20191,-0.01277,0.01277
up_proj,6230,50,5176,-0.01268,0.01268
up_proj,10722,1,17251,0.07497,0.07497
up_proj,10722,2,15685,-0.04761,0.04761
up_proj,10722,3,9806,0.04432,0.04432
up_proj,10722,4,9916,0.03859,0.03859
up_proj,10722,5,20606,0.03742,0.03742
up_proj,10722,6,3999,-0.03434,0.03434
up_proj,10722,7,12146,-0.03378,0.03378
up_proj,10722,8,16991,-0.02675,0.02675
up_proj,10722,9,9864,0.02674,0.02674
up_proj,10722,10,12675,0.026,0.026
up_proj,10722,11,14571,0.02595,0.02595
up_proj,10722,12,3081,-0.02281,0.02281
up_proj,10722,13,12294,0.02164,0.02164
up_proj,10722,14,19288,-0.02029,0.02029
up_proj,10722,15,19051,0.01976,0.01976
up_proj,10722,16,12142,0.01896,0.01896
up_proj,10722,17,18877,-0.01854,0.01854
up_proj,10722,18,16045,0.01839,0.01839
up_proj,10722,19,3194,-0.01742,0.01742
up_proj,10722,20,7305,0.01723,0.01723
up_proj,10722,21,10133,-0.01717,0.01717
up_proj,10722,22,5242,0.01702,0.01702
up_proj,10722,23,6275,0.01679,0.01679
up_proj,10722,24,2075,-0.01584,0.01584
up_proj,10722,25,2579,0.01566,0.01566
up_proj,10722,26,943,-0.01564,0.01564
up_proj,10722,27,12572,-0.01496,0.01496
up_proj,10722,28,18570,-0.01495,0.01495
up_proj,10722,29,1895,0.01486,0.01486
up_proj,10722,30,18190,0.01481,0.01481
up_proj,10722,31,8203,-0.01473,0.01473
up_proj,10722,32,23249,-0.01472,0.01472
up_proj,10722,33,19998,-0.01465,0.01465
up_proj,10722,34,2474,-0.01463,0.01463
up_proj,10722,35,9700,-0.01422,0.01422
up_proj,10722,36,3743,-0.01415,0.01415
up_proj,10722,37,262,0.01415,0.01415
up_proj,10722,38,7950,0.01413,0.01413
up_proj,10722,39,4371,-0.01372,0.01372
up_proj,10722,40,23986,0.01343,0.01343
up_proj,10722,41,3923,-0.01336,0.01336
up_proj,10722,42,8726,-0.01315,0.01315
up_proj,10722,43,953,-0.01314,0.01314
up_proj,10722,44,16972,0.01297,0.01297
up_proj,10722,45,20017,0.01295,0.01295
up_proj,10722,46,14198,-0.0129,0.0129
up_proj,10722,47,3012,0.01271,0.01271
up_proj,10722,48,862,-0.01208,0.01208
up_proj,10722,49,7422,0.01207,0.01207
up_proj,10722,50,108,0.01198,0.01198
up_proj,4287,1,18768,0.03269,0.03269
up_proj,4287,2,3905,-0.02413,0.02413
up_proj,4287,3,14601,0.0238,0.0238
up_proj,4287,4,22619,0.02331,0.02331
up_proj,4287,5,19018,-0.02136,0.02136
up_proj,4287,6,14295,0.02038,0.02038
up_proj,4287,7,13516,-0.02004,0.02004
up_proj,4287,8,3608,-0.01819,0.01819
up_proj,4287,9,4099,0.01725,0.01725
up_proj,4287,10,19051,0.01599,0.01599
up_proj,4287,11,270,0.01526,0.01526
up_proj,4287,12,1769,0.01491,0.01491
up_proj,4287,13,1500,-0.01484,0.01484
up_proj,4287,14,20087,0.01481,0.01481
up_proj,4287,15,2871,-0.01474,0.01474
up_proj,4287,16,21693,-0.01457,0.01457
up_proj,4287,17,23108,-0.01408,0.01408
up_proj,4287,18,3194,0.01397,0.01397
up_proj,4287,19,9613,0.01389,0.01389
up_proj,4287,20,15685,0.01354,0.01354
up_proj,4287,21,2021,0.0134,0.0134
up_proj,4287,22,13667,0.01318,0.01318
up_proj,4287,23,18757,-0.0131,0.0131
up_proj,4287,24,9163,-0.01276,0.01276
up_proj,4287,25,13172,-0.01274,0.01274
up_proj,4287,26,21049,-0.01244,0.01244
up_proj,4287,27,5206,0.01237,0.01237
up_proj,4287,28,10168,-0.01227,0.01227
up_proj,4287,29,8725,0.01223,0.01223
up_proj,4287,30,5704,0.01214,0.01214
up_proj,4287,31,16944,-0.01193,0.01193
up_proj,4287,32,707,-0.01185,0.01185
up_proj,4287,33,1519,-0.01156,0.01156
up_proj,4287,34,862,0.01141,0.01141
up_proj,4287,35,10118,0.01137,0.01137
up_proj,4287,36,9169,0.01124,0.01124
up_proj,4287,37,6275,-0.01106,0.01106
up_proj,4287,38,4926,0.01101,0.01101
up_proj,4287,39,6945,0.01088,0.01088
up_proj,4287,40,18481,0.0108,0.0108
up_proj,4287,41,3999,0.01073,0.01073
up_proj,4287,42,20606,-0.01066,0.01066
up_proj,4287,43,13702,-0.01053,0.01053
up_proj,4287,44,10153,-0.01049,0.01049
up_proj,4287,45,20017,-0.01039,0.01039
up_proj,4287,46,18687,0.01032,0.01032
up_proj,4287,47,1994,-0.01023,0.01023
up_proj,4287,48,3081,0.01012,0.01012
up_proj,4287,49,9474,-0.01,0.01
up_proj,4287,50,12264,-0.00991,0.00991
up_proj,12898,1,11031,-0.03961,0.03961
up_proj,12898,2,24399,0.03643,0.03643
up_proj,12898,3,16858,0.0358,0.0358
up_proj,12898,4,3999,-0.03457,0.03457
up_proj,12898,5,3194,-0.03353,0.03353
up_proj,12898,6,9806,-0.03286,0.03286
up_proj,12898,7,13608,0.0308,0.0308
up_proj,12898,8,943,-0.02769,0.02769
up_proj,12898,9,7510,0.02748,0.02748
up_proj,12898,10,12675,0.02649,0.02649
up_proj,12898,11,5203,0.02564,0.02564
up_proj,12898,12,15685,-0.02563,0.02563
up_proj,12898,13,20606,0.02536,0.02536
up_proj,12898,14,16972,0.02489,0.02489
up_proj,12898,15,7396,0.02365,0.02365
up_proj,12898,16,20017,0.02226,0.02226
up_proj,12898,17,18190,-0.02221,0.02221
up_proj,12898,18,8203,-0.02196,0.02196
up_proj,12898,19,19051,0.02098,0.02098
up_proj,12898,20,7976,0.02028,0.02028
up_proj,12898,21,729,0.01998,0.01998
up_proj,12898,22,4268,-0.01997,0.01997
up_proj,12898,23,13296,-0.01907,0.01907
up_proj,12898,24,9881,0.01828,0.01828
up_proj,12898,25,4855,0.01732,0.01732
up_proj,12898,26,18570,0.01731,0.01731
up_proj,12898,27,2871,-0.01677,0.01677
up_proj,12898,28,794,0.01605,0.01605
up_proj,12898,29,1807,-0.01585,0.01585
up_proj,12898,30,3654,0.01567,0.01567
up_proj,12898,31,3671,0.01506,0.01506
up_proj,12898,32,23073,-0.01475,0.01475
up_proj,12898,33,1769,0.0146,0.0146
up_proj,12898,34,14295,0.0142,0.0142
up_proj,12898,35,21180,0.01393,0.01393
up_proj,12898,36,15375,0.01386,0.01386
up_proj,12898,37,862,0.01352,0.01352
up_proj,12898,38,19921,0.01298,0.01298
up_proj,12898,39,2810,0.01289,0.01289
up_proj,12898,40,9660,0.01277,0.01277
up_proj,12898,41,11127,0.01275,0.01275
up_proj,12898,42,8854,0.0127,0.0127
up_proj,12898,43,11468,0.0127,0.0127
up_proj,12898,44,536,0.01266,0.01266
up_proj,12898,45,15163,0.0126,0.0126
up_proj,12898,46,22607,0.01253,0.01253
up_proj,12898,47,5237,0.01238,0.01238
up_proj,12898,48,5922,-0.01229,0.01229
up_proj,12898,49,9916,-0.01228,0.01228
up_proj,12898,50,18894,0.01224,0.01224
up_proj,13598,1,14571,-0.0483,0.0483
up_proj,13598,2,21693,-0.03216,0.03216
up_proj,13598,3,3905,0.0317,0.0317
up_proj,13598,4,17809,0.03037,0.03037
up_proj,13598,5,10149,0.02906,0.02906
up_proj,13598,6,20606,-0.02737,0.02737
up_proj,13598,7,19323,-0.02641,0.02641
up_proj,13598,8,12572,0.02595,0.02595
up_proj,13598,9,7305,-0.02299,0.02299
up_proj,13598,10,16858,0.02155,0.02155
up_proj,13598,11,14029,-0.02064,0.02064
up_proj,13598,12,7963,0.02054,0.02054
up_proj,13598,13,13608,0.02038,0.02038
up_proj,13598,14,6530,-0.0203,0.0203
up_proj,13598,15,19358,0.02003,0.02003
up_proj,13598,16,108,0.01973,0.01973
up_proj,13598,17,13296,-0.01969,0.01969
up_proj,13598,18,3999,0.0196,0.0196
up_proj,13598,19,17251,0.01952,0.01952
up_proj,13598,20,18734,0.01941,0.01941
up_proj,13598,21,22273,-0.0189,0.0189
up_proj,13598,22,3194,0.01835,0.01835
up_proj,13598,23,17861,0.01825,0.01825
up_proj,13598,24,3608,-0.01822,0.01822
up_proj,13598,25,19998,-0.01788,0.01788
up_proj,13598,26,5772,0.01769,0.01769
up_proj,13598,27,11760,-0.01746,0.01746
up_proj,13598,28,6545,-0.01735,0.01735
up_proj,13598,29,4801,0.01717,0.01717
up_proj,13598,30,8016,-0.01712,0.01712
up_proj,13598,31,10394,0.01693,0.01693
up_proj,13598,32,23563,-0.01683,0.01683
up_proj,13598,33,7072,-0.01668,0.01668
up_proj,13598,34,19986,-0.01656,0.01656
up_proj,13598,35,9163,0.0163,0.0163
up_proj,13598,36,16496,-0.01594,0.01594
up_proj,13598,37,8877,0.01559,0.01559
up_proj,13598,38,23108,0.01538,0.01538
up_proj,13598,39,3012,-0.01532,0.01532
up_proj,13598,40,3711,0.01531,0.01531
up_proj,13598,41,14257,0.0151,0.0151
up_proj,13598,42,13172,0.01508,0.01508
up_proj,13598,43,2021,-0.01505,0.01505
up_proj,13598,44,9398,-0.01504,0.01504
up_proj,13598,45,20426,-0.01504,0.01504
up_proj,13598,46,18863,-0.01499,0.01499
up_proj,13598,47,22232,-0.01491,0.01491
up_proj,13598,48,8679,0.01481,0.01481
up_proj,13598,49,13702,0.01471,0.01471
up_proj,13598,50,8836,-0.01464,0.01464
down_proj,8791,1,9361,-0.04276,0.04276
down_proj,8791,2,18753,-0.04258,0.04258
down_proj,8791,3,1887,0.03983,0.03983
down_proj,8791,4,7595,-0.03794,0.03794
down_proj,8791,5,5666,-0.03693,0.03693
down_proj,8791,6,3420,-0.03463,0.03463
down_proj,8791,7,9515,0.03335,0.03335
down_proj,8791,8,24127,0.03319,0.03319
down_proj,8791,9,19370,0.0327,0.0327
down_proj,8791,10,4017,0.03236,0.03236
down_proj,8791,11,14096,-0.03226,0.03226
down_proj,8791,12,4069,0.03211,0.03211
down_proj,8791,13,9770,0.03142,0.03142
down_proj,8791,14,5777,0.03073,0.03073
down_proj,8791,15,4851,0.03063,0.03063
down_proj,8791,16,410,-0.02932,0.02932
down_proj,8791,17,15741,-0.029,0.029
down_proj,8791,18,3280,0.02856,0.02856
down_proj,8791,19,23899,-0.0281,0.0281
down_proj,8791,20,11663,0.02796,0.02796
down_proj,8791,21,7826,0.0274,0.0274
down_proj,8791,22,15225,-0.02705,0.02705
down_proj,8791,23,24322,0.0267,0.0267
down_proj,8791,24,21045,0.02618,0.02618
down_proj,8791,25,9100,-0.02563,0.02563
down_proj,8791,26,20236,0.0256,0.0256
down_proj,8791,27,14621,0.02558,0.02558
down_proj,8791,28,21026,-0.02465,0.02465
down_proj,8791,29,1550,-0.02448,0.02448
down_proj,8791,30,12908,-0.02425,0.02425
down_proj,8791,31,16104,0.02412,0.02412
down_proj,8791,32,4687,0.02373,0.02373
down_proj,8791,33,19416,-0.02306,0.02306
down_proj,8791,34,15241,0.02293,0.02293
down_proj,8791,35,13132,0.02223,0.02223
down_proj,8791,36,102,0.02214,0.02214
down_proj,8791,37,12729,-0.02211,0.02211
down_proj,8791,38,10036,-0.02206,0.02206
down_proj,8791,39,20971,-0.02176,0.02176
down_proj,8791,40,17436,-0.02159,0.02159
down_proj,8791,41,148,-0.02029,0.02029
down_proj,8791,42,16017,-0.02001,0.02001
down_proj,8791,43,5690,0.01998,0.01998
down_proj,8791,44,22036,0.01989,0.01989
down_proj,8791,45,2229,0.01926,0.01926
down_proj,8791,46,5946,-0.01925,0.01925
down_proj,8791,47,5392,-0.01919,0.01919
down_proj,8791,48,23590,0.0191,0.0191
down_proj,8791,49,8375,0.01868,0.01868
down_proj,8791,50,19897,0.01864,0.01864
down_proj,11651,1,1887,-0.0487,0.0487
down_proj,11651,2,20236,-0.03899,0.03899
down_proj,11651,3,18753,0.03797,0.03797
down_proj,11651,4,5946,0.03707,0.03707
down_proj,11651,5,22036,-0.0368,0.0368
down_proj,11651,6,5666,0.03489,0.03489
down_proj,11651,7,20971,0.03229,0.03229
down_proj,11651,8,19929,0.03202,0.03202
down_proj,11651,9,5348,0.03124,0.03124
down_proj,11651,10,4796,-0.03032,0.03032
down_proj,11651,11,24127,-0.03022,0.03022
down_proj,11651,12,15777,0.02977,0.02977
down_proj,11651,13,3794,-0.02948,0.02948
down_proj,11651,14,4069,-0.02919,0.02919
down_proj,11651,15,8754,-0.02899,0.02899
down_proj,11651,16,24414,0.02876,0.02876
down_proj,11651,17,19370,-0.02754,0.02754
down_proj,11651,18,102,-0.02716,0.02716
down_proj,11651,19,1660,0.02692,0.02692
down_proj,11651,20,9770,0.02645,0.02645
down_proj,11651,21,13132,-0.02621,0.02621
down_proj,11651,22,5658,0.026,0.026
down_proj,11651,23,14934,-0.02575,0.02575
down_proj,11651,24,24102,-0.0257,0.0257
down_proj,11651,25,5641,-0.02564,0.02564
down_proj,11651,26,12701,-0.0254,0.0254
down_proj,11651,27,24325,-0.0253,0.0253
down_proj,11651,28,18329,-0.02522,0.02522
down_proj,11651,29,11354,0.02423,0.02423
down_proj,11651,30,7595,0.0239,0.0239
down_proj,11651,31,6531,0.02299,0.02299
down_proj,11651,32,4402,0.0224,0.0224
down_proj,11651,33,2229,-0.02213,0.02213
down_proj,11651,34,21052,-0.02207,0.02207
down_proj,11651,35,18606,0.02204,0.02204
down_proj,11651,36,1550,0.02201,0.02201
down_proj,11651,37,14096,0.02199,0.02199
down_proj,11651,38,410,0.02174,0.02174
down_proj,11651,39,9111,0.02149,0.02149
down_proj,11651,40,9361,0.02146,0.02146
down_proj,11651,41,4687,-0.02123,0.02123
down_proj,11651,42,24237,-0.02102,0.02102
down_proj,11651,43,7826,-0.02095,0.02095
down_proj,11651,44,21026,0.02056,0.02056
down_proj,11651,45,15388,-0.02032,0.02032
down_proj,11651,46,10441,0.0202,0.0202
down_proj,11651,47,14167,0.02015,0.02015
down_proj,11651,48,10401,0.02008,0.02008
down_proj,11651,49,9100,0.02,0.02
down_proj,11651,50,21619,0.01961,0.01961
down_proj,12527,1,14096,-0.04655,0.04655
down_proj,12527,2,24322,0.03242,0.03242
down_proj,12527,3,9523,0.03227,0.03227
down_proj,12527,4,4851,0.02829,0.02829
down_proj,12527,5,11947,-0.02739,0.02739
down_proj,12527,6,7595,-0.02714,0.02714
down_proj,12527,7,5392,-0.02641,0.02641
down_proj,12527,8,21026,-0.02534,0.02534
down_proj,12527,9,14621,0.02476,0.02476
down_proj,12527,10,10036,-0.02467,0.02467
down_proj,12527,11,18753,-0.02373,0.02373
down_proj,12527,12,6598,-0.02256,0.02256
down_proj,12527,13,1887,0.02249,0.02249
down_proj,12527,14,5946,-0.02221,0.02221
down_proj,12527,15,5777,0.02194,0.02194
down_proj,12527,16,23590,0.02183,0.02183
down_proj,12527,17,14795,0.02155,0.02155
down_proj,12527,18,14730,0.02138,0.02138
down_proj,12527,19,13490,0.02098,0.02098
down_proj,12527,20,16939,0.02084,0.02084
down_proj,12527,21,16017,-0.02029,0.02029
down_proj,12527,22,7826,0.02024,0.02024
down_proj,12527,23,6342,-0.01981,0.01981
down_proj,12527,24,9654,0.01967,0.01967
down_proj,12527,25,102,0.01872,0.01872
down_proj,12527,26,11301,0.0187,0.0187
down_proj,12527,27,9811,-0.01861,0.01861
down_proj,12527,28,17303,-0.01804,0.01804
down_proj,12527,29,9361,-0.0173,0.0173
down_proj,12527,30,17633,0.01727,0.01727
down_proj,12527,31,15241,0.01722,0.01722
down_proj,12527,32,12940,-0.01719,0.01719
down_proj,12527,33,4673,-0.01712,0.01712
down_proj,12527,34,9100,0.01707,0.01707
down_proj,12527,35,1284,0.01704,0.01704
down_proj,12527,36,10581,0.017,0.017
down_proj,12527,37,22745,-0.01695,0.01695
down_proj,12527,38,10274,0.01692,0.01692
down_proj,12527,39,4509,0.01678,0.01678
down_proj,12527,40,4017,0.01666,0.01666
down_proj,12527,41,6203,0.01604,0.01604
down_proj,12527,42,6266,-0.01602,0.01602
down_proj,12527,43,19476,-0.01602,0.01602
down_proj,12527,44,1550,0.01598,0.01598
down_proj,12527,45,10343,0.0159,0.0159
down_proj,12527,46,15082,0.01587,0.01587
down_proj,12527,47,6531,-0.01562,0.01562
down_proj,12527,48,14934,0.01555,0.01555
down_proj,12527,49,16960,-0.01537,0.01537
down_proj,12527,50,5690,0.01532,0.01532
down_proj,391,1,20236,-0.05734,0.05734
down_proj,391,2,9100,0.05357,0.05357
down_proj,391,3,12940,-0.04723,0.04723
down_proj,391,4,9523,0.04431,0.04431
down_proj,391,5,5658,0.04261,0.04261
down_proj,391,6,1550,0.04162,0.04162
down_proj,391,7,16939,0.04101,0.04101
down_proj,391,8,5641,-0.04057,0.04057
down_proj,391,9,5666,0.03953,0.03953
down_proj,391,10,1887,-0.03767,0.03767
down_proj,391,11,17633,0.03636,0.03636
down_proj,391,12,6651,0.03613,0.03613
down_proj,391,13,4069,-0.03561,0.03561
down_proj,391,14,24325,-0.03459,0.03459
down_proj,391,15,19929,0.03416,0.03416
down_proj,391,16,410,0.03378,0.03378
down_proj,391,17,24322,0.03331,0.03331
down_proj,391,18,24414,0.03319,0.03319
down_proj,391,19,3420,0.03278,0.03278
down_proj,391,20,13132,-0.03271,0.03271
down_proj,391,21,15777,0.0326,0.0326
down_proj,391,22,1660,0.03186,0.03186
down_proj,391,23,4687,-0.03144,0.03144
down_proj,391,24,8754,-0.0312,0.0312
down_proj,391,25,11470,-0.03105,0.03105
down_proj,391,26,8939,-0.03083,0.03083
down_proj,391,27,5946,0.03074,0.03074
down_proj,391,28,14795,0.02984,0.02984
down_proj,391,29,22783,-0.02946,0.02946
down_proj,391,30,19370,-0.02914,0.02914
down_proj,391,31,11947,-0.02875,0.02875
down_proj,391,32,12701,-0.02869,0.02869
down_proj,391,33,18678,-0.02862,0.02862
down_proj,391,34,18753,0.02861,0.02861
down_proj,391,35,11354,0.02849,0.02849
down_proj,391,36,2427,0.02782,0.02782
down_proj,391,37,20971,0.02738,0.02738
down_proj,391,38,10194,0.02733,0.02733
down_proj,391,39,3676,0.02717,0.02717
down_proj,391,40,6598,-0.02706,0.02706
down_proj,391,41,22036,-0.02696,0.02696
down_proj,391,42,23899,0.02688,0.02688
down_proj,391,43,5397,0.02643,0.02643
down_proj,391,44,148,0.0264,0.0264
down_proj,391,45,6342,-0.02627,0.02627
down_proj,391,46,24102,-0.0258,0.0258
down_proj,391,47,4402,0.02535,0.02535
down_proj,391,48,13248,0.02515,0.02515
down_proj,391,49,21619,0.02498,0.02498
down_proj,391,50,9118,-0.02471,0.02471
down_proj,2405,1,14730,0.06703,0.06703
down_proj,2405,2,24102,0.06129,0.06129
down_proj,2405,3,14167,-0.05935,0.05935
down_proj,2405,4,8948,-0.05813,0.05813
down_proj,2405,5,18329,0.05633,0.05633
down_proj,2405,6,961,0.05455,0.05455
down_proj,2405,7,7474,-0.05384,0.05384
down_proj,2405,8,11354,0.04927,0.04927
down_proj,2405,9,5777,-0.04853,0.04853
down_proj,2405,10,18606,-0.04663,0.04663
down_proj,2405,11,12312,0.04662,0.04662
down_proj,2405,12,4851,-0.04655,0.04655
down_proj,2405,13,5946,0.04569,0.04569
down_proj,2405,14,3802,0.04449,0.04449
down_proj,2405,15,11143,0.04431,0.04431
down_proj,2405,16,14934,-0.04124,0.04124
down_proj,2405,17,15741,-0.04038,0.04038
down_proj,2405,18,14550,-0.04034,0.04034
down_proj,2405,19,18429,-0.04011,0.04011
down_proj,2405,20,15241,0.03955,0.03955
down_proj,2405,21,14621,0.03897,0.03897
down_proj,2405,22,14806,0.03844,0.03844
down_proj,2405,23,13208,-0.03839,0.03839
down_proj,2405,24,17255,0.03592,0.03592
down_proj,2405,25,10036,0.03583,0.03583
down_proj,2405,26,12940,0.03457,0.03457
down_proj,2405,27,19265,0.03265,0.03265
down_proj,2405,28,21045,-0.03088,0.03088
down_proj,2405,29,102,0.03035,0.03035
down_proj,2405,30,9770,0.03017,0.03017
down_proj,2405,31,2488,-0.0296,0.0296
down_proj,2405,32,4368,0.02933,0.02933
down_proj,2405,33,23630,0.02878,0.02878
down_proj,2405,34,6651,-0.02853,0.02853
down_proj,2405,35,7826,-0.02822,0.02822
down_proj,2405,36,22036,0.02816,0.02816
down_proj,2405,37,410,-0.02739,0.02739
down_proj,2405,38,18678,-0.02738,0.02738
down_proj,2405,39,10441,0.02629,0.02629
down_proj,2405,40,2427,0.0262,0.0262
down_proj,2405,41,9829,-0.02614,0.02614
down_proj,2405,42,9111,0.02602,0.02602
down_proj,2405,43,1178,-0.02524,0.02524
down_proj,2405,44,23335,-0.02475,0.02475
down_proj,2405,45,4154,0.02452,0.02452
down_proj,2405,46,17390,0.02348,0.02348
down_proj,2405,47,12581,0.02342,0.02342
down_proj,2405,48,24570,0.02321,0.02321
down_proj,2405,49,12953,-0.02314,0.02314
down_proj,2405,50,6752,0.02283,0.02283
down_proj,11942,1,18329,-0.06544,0.06544
down_proj,11942,2,24102,-0.05759,0.05759
down_proj,11942,3,14167,0.05707,0.05707
down_proj,11942,4,3802,-0.05637,0.05637
down_proj,11942,5,14730,-0.0555,0.0555
down_proj,11942,6,7474,0.05056,0.05056
down_proj,11942,7,5777,0.05004,0.05004
down_proj,11942,8,5946,-0.04761,0.04761
down_proj,11942,9,4851,0.04692,0.04692
